Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
1114,1,2014-05-12,18005,2776,1,0,0,0
251,7,2014-05-11,0,0,0,0,0,0
262,7,2014-05-11,32347,5034,1,0,0,0
562,7,2014-05-11,21544,3456,1,0,0,0
817,7,2014-05-11,0,0,0,0,0,0
1114,7,2014-05-11,0,0,0,0,0,0
251,6,2014-05-10,18495,2512,1,0,0,0
262,6,2014-05-10,22067,4068,1,0,0,0
562,6,2014-05-10,14552,2758,1,0,0,0
817,6,2014-05-10,14221,2131,1,0,0,0
1114,6,2014-05-10,22602,3552,1,0,0,0
251,5,2014-05-09,19028,2331,1,1,0,0
262,5,2014-05-09,24389,4119,1,1,0,0
562,5,2014-05-09,22000,3716,1,1,0,0
817,5,2014-05-09,23380,3257,1,1,0,0
1114,5,2014-05-09,20788,3102,1,1,0,0
251,4,2014-05-08,20029,2496,1,1,0,0
262,4,2014-05-08,20984,3493,1,1,0,0
562,4,2014-05-08,19903,3426,1,1,0,0
817,4,2014-05-08,24797,3478,1,1,0,0
1114,4,2014-05-08,19743,2964,1,1,0,0
251,3,2014-05-07,20229,2444,1,1,0,0
262,3,2014-05-07,20015,3251,1,1,0,0
562,3,2014-05-07,20421,3377,1,1,0,0
817,3,2014-05-07,26373,3599,1,1,0,0
1114,3,2014-05-07,20747,2952,1,1,0,0
251,2,2014-05-06,21477,2592,1,1,0,0
262,2,2014-05-06,20709,3161,1,1,0,0
562,2,2014-05-06,19927,3257,1,1,0,0
817,2,2014-05-06,26093,3550,1,1,0,0
1114,2,2014-05-06,20920,3166,1,1,0,0
251,1,2014-05-05,23920,2817,1,1,0,0
262,1,2014-05-05,22166,3392,1,1,0,0
562,1,2014-05-05,22727,3590,1,1,0,0
817,1,2014-05-05,28628,3762,1,1,0,0
1114,1,2014-05-05,22687,3317,1,1,0,0
251,7,2014-05-04,0,0,0,0,0,0
262,7,2014-05-04,28714,4587,1,0,0,0
562,7,2014-05-04,19960,3228,1,0,0,0
817,7,2014-05-04,0,0,0,0,0,0
1114,7,2014-05-04,0,0,0,0,0,0
251,6,2014-05-03,19350,2630,1,0,0,0
262,6,2014-05-03,17376,3334,1,0,0,0
562,6,2014-05-03,13808,2764,1,0,0,0
817,6,2014-05-03,14560,2278,1,0,0,0
1114,6,2014-05-03,21964,3608,1,0,0,0
251,5,2014-05-02,26998,3101,1,1,0,0
262,5,2014-05-02,23463,3751,1,1,0,1
562,5,2014-05-02,19449,3326,1,1,0,1
817,5,2014-05-02,25579,3268,1,1,0,1
1114,5,2014-05-02,28402,4144,1,1,0,1
251,4,2014-05-01,0,0,0,1,a,0
262,4,2014-05-01,34814,4931,1,1,a,1
562,4,2014-05-01,21501,3274,1,1,a,0
817,4,2014-05-01,0,0,0,1,a,0
1114,4,2014-05-01,0,0,0,1,a,1
251,3,2014-04-30,24243,2881,1,1,0,0
262,3,2014-04-30,24578,3815,1,1,0,1
562,3,2014-04-30,22387,3670,1,1,0,0
817,3,2014-04-30,26995,3654,1,1,0,0
1114,3,2014-04-30,24279,3667,1,1,0,1
251,2,2014-04-29,21423,2588,1,1,0,0
262,2,2014-04-29,20383,3097,1,1,0,1
562,2,2014-04-29,20667,3231,1,1,0,0
817,2,2014-04-29,25249,3537,1,1,0,0
1114,2,2014-04-29,22707,3500,1,1,0,1
251,1,2014-04-28,23179,2700,1,1,0,0
262,1,2014-04-28,20037,3200,1,1,0,1
562,1,2014-04-28,21668,3428,1,1,0,0
817,1,2014-04-28,27558,3734,1,1,0,0
1114,1,2014-04-28,24571,3534,1,1,0,1
251,7,2014-04-27,0,0,0,0,0,0
262,7,2014-04-27,27641,4440,1,0,0,0
562,7,2014-04-27,18175,3123,1,0,0,0
817,7,2014-04-27,0,0,0,0,0,0
1114,7,2014-04-27,0,0,0,0,0,0
251,6,2014-04-26,17001,2341,1,0,0,0
262,6,2014-04-26,15923,3134,1,0,0,0
562,6,2014-04-26,12713,2723,1,0,0,0
817,6,2014-04-26,13705,2143,1,0,0,0
1114,6,2014-04-26,21581,3755,1,0,0,0
251,5,2014-04-25,14535,2121,1,0,0,1
262,5,2014-04-25,17599,3283,1,0,0,0
562,5,2014-04-25,15889,3198,1,0,0,0
817,5,2014-04-25,18612,3025,1,0,0,1
1114,5,2014-04-25,18262,3366,1,0,0,0
251,4,2014-04-24,14980,2278,1,0,0,1
262,4,2014-04-24,16872,3032,1,0,0,0
562,4,2014-04-24,15765,2999,1,0,0,0
817,4,2014-04-24,20390,3233,1,0,0,1
1114,4,2014-04-24,17468,3091,1,0,0,0
251,3,2014-04-23,15191,2234,1,0,0,1
262,3,2014-04-23,18733,3360,1,0,0,0
562,3,2014-04-23,16230,3005,1,0,0,0
817,3,2014-04-23,21695,3254,1,0,0,1
1114,3,2014-04-23,18528,3047,1,0,0,0
251,2,2014-04-22,17406,2437,1,0,0,1
262,2,2014-04-22,18360,3503,1,0,0,0
562,2,2014-04-22,17993,3383,1,0,0,1
817,2,2014-04-22,22607,3501,1,0,0,1
1114,2,2014-04-22,18144,3257,1,0,0,0
251,1,2014-04-21,0,0,0,0,b,1
262,1,2014-04-21,30848,5028,1,0,b,0
562,1,2014-04-21,19220,3367,1,0,b,1
817,1,2014-04-21,0,0,0,0,b,1
1114,1,2014-04-21,0,0,0,0,b,0
251,7,2014-04-20,0,0,0,0,0,0
262,7,2014-04-20,25562,4152,1,0,0,0
562,7,2014-04-20,14825,2828,1,0,0,1
817,7,2014-04-20,0,0,0,0,0,0
1114,7,2014-04-20,0,0,0,0,0,0
251,6,2014-04-19,22664,2841,1,0,0,0
262,6,2014-04-19,20465,3747,1,0,0,0
562,6,2014-04-19,17072,3198,1,0,0,1
817,6,2014-04-19,16861,2489,1,0,0,0
1114,6,2014-04-19,28218,4271,1,0,0,0
251,5,2014-04-18,0,0,0,1,b,1
262,5,2014-04-18,35909,5063,1,1,b,0
562,5,2014-04-18,19741,3243,1,1,b,1
817,5,2014-04-18,0,0,0,1,b,1
1114,5,2014-04-18,0,0,0,1,b,0
251,4,2014-04-17,21337,2814,1,1,0,1
262,4,2014-04-17,27118,4269,1,1,0,0
562,4,2014-04-17,21838,3649,1,1,0,1
817,4,2014-04-17,28562,3803,1,1,0,1
1114,4,2014-04-17,27037,3912,1,1,0,0
251,3,2014-04-16,21982,2775,1,1,0,1
262,3,2014-04-16,22128,3603,1,1,0,0
562,3,2014-04-16,20335,3313,1,1,0,1
817,3,2014-04-16,29944,3876,1,1,0,1
1114,3,2014-04-16,25833,3764,1,1,0,0
251,2,2014-04-15,24402,2820,1,1,0,1
262,2,2014-04-15,22526,3580,1,1,0,0
562,2,2014-04-15,20904,3364,1,1,0,1
817,2,2014-04-15,31842,4071,1,1,0,1
1114,2,2014-04-15,26602,3624,1,1,0,0
251,1,2014-04-14,24901,2805,1,1,0,1
262,1,2014-04-14,24228,3650,1,1,0,0
562,1,2014-04-14,21788,3472,1,1,0,1
817,1,2014-04-14,29215,3761,1,1,0,1
1114,1,2014-04-14,25332,3471,1,1,0,0
251,7,2014-04-13,0,0,0,0,0,0
262,7,2014-04-13,30294,4590,1,0,0,0
562,7,2014-04-13,17895,3259,1,0,0,1
817,7,2014-04-13,0,0,0,0,0,0
1114,7,2014-04-13,0,0,0,0,0,0
251,6,2014-04-12,17995,2423,1,0,0,0
262,6,2014-04-12,18964,3436,1,0,0,0
562,6,2014-04-12,13958,2689,1,0,0,1
817,6,2014-04-12,15352,2281,1,0,0,0
1114,6,2014-04-12,23245,3763,1,0,0,0
251,5,2014-04-11,16604,2223,1,0,0,0
262,5,2014-04-11,18711,3386,1,0,0,0
562,5,2014-04-11,16997,3138,1,0,0,1
817,5,2014-04-11,20461,3001,1,0,0,0
1114,5,2014-04-11,19968,3236,1,0,0,0
251,4,2014-04-10,16255,2313,1,0,0,0
262,4,2014-04-10,17538,3002,1,0,0,0
562,4,2014-04-10,16138,2917,1,0,0,1
817,4,2014-04-10,21403,3023,1,0,0,0
1114,4,2014-04-10,16900,2918,1,0,0,0
251,3,2014-04-09,16789,2231,1,0,0,0
262,3,2014-04-09,16936,2985,1,0,0,0
562,3,2014-04-09,17091,3009,1,0,0,1
817,3,2014-04-09,21017,3070,1,0,0,0
1114,3,2014-04-09,17826,2812,1,0,0,0
251,2,2014-04-08,16190,2222,1,0,0,0
262,2,2014-04-08,17914,3279,1,0,0,0
562,2,2014-04-08,16596,2981,1,0,0,1
817,2,2014-04-08,21311,3192,1,0,0,0
1114,2,2014-04-08,16504,2723,1,0,0,0
251,1,2014-04-07,15606,2258,1,0,0,0
262,1,2014-04-07,17117,3059,1,0,0,0
562,1,2014-04-07,16681,3050,1,0,0,1
817,1,2014-04-07,21889,3238,1,0,0,0
1114,1,2014-04-07,18922,3162,1,0,0,0
251,7,2014-04-06,0,0,0,0,0,0
262,7,2014-04-06,22624,3837,1,0,0,0
562,7,2014-04-06,18876,3166,1,0,0,1
817,7,2014-04-06,0,0,0,0,0,0
1114,7,2014-04-06,0,0,0,0,0,0
251,6,2014-04-05,17596,2308,1,0,0,0
262,6,2014-04-05,17673,3242,1,0,0,0
562,6,2014-04-05,13726,2743,1,0,0,1
817,6,2014-04-05,14814,2218,1,0,0,0
1114,6,2014-04-05,21648,3402,1,0,0,0
251,5,2014-04-04,18688,2415,1,1,0,0
262,5,2014-04-04,26465,4439,1,1,0,0
562,5,2014-04-04,21544,3480,1,1,0,1
817,5,2014-04-04,23104,3155,1,1,0,0
1114,5,2014-04-04,19611,3016,1,1,0,0
251,4,2014-04-03,19131,2549,1,1,0,0
262,4,2014-04-03,20429,3250,1,1,0,0
562,4,2014-04-03,18194,3134,1,1,0,1
817,4,2014-04-03,23302,3188,1,1,0,0
1114,4,2014-04-03,20983,3201,1,1,0,0
251,3,2014-04-02,20639,2661,1,1,0,0
262,3,2014-04-02,20226,3171,1,1,0,0
562,3,2014-04-02,18826,3146,1,1,0,0
817,3,2014-04-02,24422,3267,1,1,0,0
1114,3,2014-04-02,21430,3138,1,1,0,0
251,2,2014-04-01,21418,2667,1,1,0,0
262,2,2014-04-01,21667,3204,1,1,0,0
562,2,2014-04-01,20957,3304,1,1,0,0
817,2,2014-04-01,25602,3427,1,1,0,0
1114,2,2014-04-01,22695,3180,1,1,0,0
251,1,2014-03-31,25568,2956,1,1,0,0
262,1,2014-03-31,22545,3443,1,1,0,0
562,1,2014-03-31,23502,3489,1,1,0,0
817,1,2014-03-31,28179,3606,1,1,0,0
1114,1,2014-03-31,24873,3375,1,1,0,0
251,7,2014-03-30,0,0,0,0,0,0
262,7,2014-03-30,25897,4262,1,0,0,0
562,7,2014-03-30,17317,2909,1,0,0,0
817,7,2014-03-30,0,0,0,0,0,0
1114,7,2014-03-30,0,0,0,0,0,0
251,6,2014-03-29,17569,2436,1,0,0,0
262,6,2014-03-29,16776,3162,1,0,0,0
562,6,2014-03-29,13096,2559,1,0,0,0
817,6,2014-03-29,14364,2257,1,0,0,0
1114,6,2014-03-29,21156,3631,1,0,0,0
251,5,2014-03-28,16633,2324,1,0,0,0
262,5,2014-03-28,19327,3359,1,0,0,0
562,5,2014-03-28,17763,3343,1,0,0,0
817,5,2014-03-28,19610,2903,1,0,0,0
1114,5,2014-03-28,18715,3055,1,0,0,0
251,4,2014-03-27,13289,1822,1,0,0,0
262,4,2014-03-27,16935,3000,1,0,0,0
562,4,2014-03-27,17350,3049,1,0,0,0
817,4,2014-03-27,19539,2959,1,0,0,0
1114,4,2014-03-27,16695,2914,1,0,0,0
251,3,2014-03-26,13412,1890,1,0,0,0
262,3,2014-03-26,15514,2759,1,0,0,0
562,3,2014-03-26,16279,2847,1,0,0,0
817,3,2014-03-26,19347,2993,1,0,0,0
1114,3,2014-03-26,15988,2650,1,0,0,0
251,2,2014-03-25,14999,2147,1,0,0,0
262,2,2014-03-25,15542,2730,1,0,0,0
562,2,2014-03-25,16862,2972,1,0,0,0
817,2,2014-03-25,18625,2872,1,0,0,0
1114,2,2014-03-25,16653,2740,1,0,0,0
251,1,2014-03-24,17117,2263,1,0,0,0
262,1,2014-03-24,16454,2936,1,0,0,0
562,1,2014-03-24,17267,3011,1,0,0,0
817,1,2014-03-24,21389,3207,1,0,0,0
1114,1,2014-03-24,17589,2811,1,0,0,0
251,7,2014-03-23,0,0,0,0,0,0
262,7,2014-03-23,26977,4342,1,0,0,0
562,7,2014-03-23,18717,3081,1,0,0,0
817,7,2014-03-23,0,0,0,0,0,0
1114,7,2014-03-23,0,0,0,0,0,0
251,6,2014-03-22,17036,2316,1,0,0,0
262,6,2014-03-22,15749,2980,1,0,0,0
562,6,2014-03-22,13893,2533,1,0,0,0
817,6,2014-03-22,14736,2195,1,0,0,0
1114,6,2014-03-22,20490,3525,1,0,0,0
251,5,2014-03-21,17094,2222,1,1,0,0
262,5,2014-03-21,22598,3793,1,1,0,0
562,5,2014-03-21,20074,3450,1,1,0,0
817,5,2014-03-21,20980,3083,1,1,0,0
1114,5,2014-03-21,17944,2748,1,1,0,0
251,4,2014-03-20,17872,2421,1,1,0,0
262,4,2014-03-20,16597,2896,1,1,0,0
562,4,2014-03-20,15543,2874,1,1,0,0
817,4,2014-03-20,21497,3178,1,1,0,0
1114,4,2014-03-20,17779,2995,1,1,0,0
251,3,2014-03-19,19283,2453,1,1,0,0
262,3,2014-03-19,17467,2938,1,1,0,0
562,3,2014-03-19,19299,3096,1,1,0,0
817,3,2014-03-19,22651,3223,1,1,0,0
1114,3,2014-03-19,18161,2842,1,1,0,0
251,2,2014-03-18,18936,2354,1,1,0,0
262,2,2014-03-18,18191,2937,1,1,0,0
562,2,2014-03-18,18685,3094,1,1,0,0
817,2,2014-03-18,24632,3330,1,1,0,0
1114,2,2014-03-18,18562,2819,1,1,0,0
251,1,2014-03-17,22246,2652,1,1,0,0
262,1,2014-03-17,20331,3214,1,1,0,0
562,1,2014-03-17,21439,3460,1,1,0,0
817,1,2014-03-17,26329,3469,1,1,0,0
1114,1,2014-03-17,21540,3066,1,1,0,0
251,7,2014-03-16,0,0,0,0,0,0
262,7,2014-03-16,27345,4352,1,0,0,0
562,7,2014-03-16,18693,3200,1,0,0,0
817,7,2014-03-16,0,0,0,0,0,0
1114,7,2014-03-16,0,0,0,0,0,0
251,6,2014-03-15,17353,2322,1,0,0,0
262,6,2014-03-15,17217,2982,1,0,0,0
562,6,2014-03-15,14381,2827,1,0,0,0
817,6,2014-03-15,14721,2121,1,0,0,0
1114,6,2014-03-15,20431,3312,1,0,0,0
251,5,2014-03-14,16365,2346,1,0,0,0
262,5,2014-03-14,18640,3295,1,0,0,1
562,5,2014-03-14,17947,3218,1,0,0,0
817,5,2014-03-14,19791,2978,1,0,0,0
1114,5,2014-03-14,17928,2916,1,0,0,1
251,4,2014-03-13,15863,2233,1,0,0,0
262,4,2014-03-13,15328,2758,1,0,0,1
562,4,2014-03-13,15398,2901,1,0,0,0
817,4,2014-03-13,19090,2923,1,0,0,0
1114,4,2014-03-13,16516,2866,1,0,0,1
251,3,2014-03-12,14988,2161,1,0,0,0
262,3,2014-03-12,14600,2760,1,0,0,1
562,3,2014-03-12,16073,2914,1,0,0,0
817,3,2014-03-12,19088,3109,1,0,0,0
1114,3,2014-03-12,16415,2813,1,0,0,1
251,2,2014-03-11,14912,2168,1,0,0,0
262,2,2014-03-11,15133,2712,1,0,0,1
562,2,2014-03-11,15581,2818,1,0,0,0
817,2,2014-03-11,19765,3153,1,0,0,0
1114,2,2014-03-11,16105,2884,1,0,0,1
251,1,2014-03-10,15981,2281,1,0,0,0
262,1,2014-03-10,15319,2934,1,0,0,1
562,1,2014-03-10,15695,2843,1,0,0,0
817,1,2014-03-10,20137,3124,1,0,0,0
1114,1,2014-03-10,17978,3217,1,0,0,1
251,7,2014-03-09,0,0,0,0,0,0
262,7,2014-03-09,27287,4652,1,0,0,0
562,7,2014-03-09,18322,3327,1,0,0,0
817,7,2014-03-09,0,0,0,0,0,0
1114,7,2014-03-09,0,0,0,0,0,0
251,6,2014-03-08,18383,2480,1,0,0,0
262,6,2014-03-08,16777,3178,1,0,0,0
562,6,2014-03-08,14307,2805,1,0,0,0
817,6,2014-03-08,14985,2206,1,0,0,0
1114,6,2014-03-08,20758,3678,1,0,0,0
251,5,2014-03-07,18107,2357,1,1,0,0
262,5,2014-03-07,19574,3511,1,1,0,1
562,5,2014-03-07,19812,3322,1,1,0,0
817,5,2014-03-07,21675,3069,1,1,0,0
1114,5,2014-03-07,19968,3277,1,1,0,1
251,4,2014-03-06,19295,2492,1,1,0,0
262,4,2014-03-06,20105,3007,1,1,0,1
562,4,2014-03-06,18933,3048,1,1,0,0
817,4,2014-03-06,23619,3271,1,1,0,0
1114,4,2014-03-06,19400,2981,1,1,0,1
251,3,2014-03-05,19552,2466,1,1,0,0
262,3,2014-03-05,20023,3067,1,1,0,1
562,3,2014-03-05,18666,3110,1,1,0,0
817,3,2014-03-05,23917,3236,1,1,0,0
1114,3,2014-03-05,20325,3108,1,1,0,1
251,2,2014-03-04,22727,2792,1,1,0,0
262,2,2014-03-04,19911,3112,1,1,0,1
562,2,2014-03-04,20367,3162,1,1,0,0
817,2,2014-03-04,25364,3395,1,1,0,0
1114,2,2014-03-04,21200,3193,1,1,0,1
251,1,2014-03-03,25265,2908,1,1,0,0
262,1,2014-03-03,21367,3379,1,1,0,1
562,1,2014-03-03,23540,3442,1,1,0,0
817,1,2014-03-03,27373,3478,1,1,0,0
1114,1,2014-03-03,24189,3510,1,1,0,1
251,7,2014-03-02,0,0,0,0,0,0
262,7,2014-03-02,31773,4742,1,0,0,0
562,7,2014-03-02,22873,3475,1,0,0,0
817,7,2014-03-02,0,0,0,0,0,0
1114,7,2014-03-02,0,0,0,0,0,0
251,6,2014-03-01,19251,2394,1,0,0,0
262,6,2014-03-01,18362,3397,1,0,0,0
562,6,2014-03-01,14180,2808,1,0,0,0
817,6,2014-03-01,15976,2273,1,0,0,0
1114,6,2014-03-01,23628,3757,1,0,0,0
251,5,2014-02-28,18952,2383,1,0,0,0
262,5,2014-02-28,20877,3614,1,0,0,0
562,5,2014-02-28,20491,3436,1,0,0,0
817,5,2014-02-28,20689,2956,1,0,0,0
1114,5,2014-02-28,20708,3189,1,0,0,0
251,4,2014-02-27,14953,2167,1,0,0,0
262,4,2014-02-27,15866,2834,1,0,0,0
562,4,2014-02-27,17061,2938,1,0,0,0
817,4,2014-02-27,19365,2930,1,0,0,0
1114,4,2014-02-27,17296,2908,1,0,0,0
251,3,2014-02-26,14253,2061,1,0,0,0
262,3,2014-02-26,16506,2807,1,0,0,0
562,3,2014-02-26,16296,2928,1,0,0,0
817,3,2014-02-26,18600,2841,1,0,0,0
1114,3,2014-02-26,17170,2807,1,0,0,0
251,2,2014-02-25,15405,2243,1,0,0,0
262,2,2014-02-25,15620,2708,1,0,0,0
562,2,2014-02-25,15489,2759,1,0,0,0
817,2,2014-02-25,20103,3058,1,0,0,0
1114,2,2014-02-25,16158,2793,1,0,0,0
251,1,2014-02-24,14840,2179,1,0,0,0
262,1,2014-02-24,15953,2861,1,0,0,0
562,1,2014-02-24,14794,2825,1,0,0,0
817,1,2014-02-24,20207,3029,1,0,0,0
1114,1,2014-02-24,17556,2898,1,0,0,0
251,7,2014-02-23,0,0,0,0,0,0
262,7,2014-02-23,28356,4320,1,0,0,0
562,7,2014-02-23,18872,3239,1,0,0,0
817,7,2014-02-23,0,0,0,0,0,0
1114,7,2014-02-23,0,0,0,0,0,0
251,6,2014-02-22,17817,2330,1,0,0,0
262,6,2014-02-22,16955,3032,1,0,0,0
562,6,2014-02-22,14908,2666,1,0,0,0
817,6,2014-02-22,14536,2182,1,0,0,0
1114,6,2014-02-22,21950,3646,1,0,0,0
251,5,2014-02-21,17087,2196,1,1,0,0
262,5,2014-02-21,21267,3525,1,1,0,0
562,5,2014-02-21,20186,3491,1,1,0,0
817,5,2014-02-21,20576,3005,1,1,0,0
1114,5,2014-02-21,20083,3188,1,1,0,0
251,4,2014-02-20,19116,2450,1,1,0,0
262,4,2014-02-20,17228,2836,1,1,0,0
562,4,2014-02-20,18355,3093,1,1,0,0
817,4,2014-02-20,23443,3249,1,1,0,0
1114,4,2014-02-20,18581,2883,1,1,0,0
251,3,2014-02-19,18443,2374,1,1,0,0
262,3,2014-02-19,18667,2957,1,1,0,0
562,3,2014-02-19,19137,3151,1,1,0,0
817,3,2014-02-19,22607,3164,1,1,0,0
1114,3,2014-02-19,19369,2781,1,1,0,0
251,2,2014-02-18,19587,2515,1,1,0,0
262,2,2014-02-18,19041,3091,1,1,0,0
562,2,2014-02-18,20903,3271,1,1,0,0
817,2,2014-02-18,25009,3359,1,1,0,0
1114,2,2014-02-18,19987,2950,1,1,0,0
251,1,2014-02-17,23062,2762,1,1,0,0
262,1,2014-02-17,20106,3156,1,1,0,0
562,1,2014-02-17,21929,3327,1,1,0,0
817,1,2014-02-17,27223,3588,1,1,0,0
1114,1,2014-02-17,21223,3122,1,1,0,0
251,7,2014-02-16,0,0,0,0,0,0
262,7,2014-02-16,26566,4142,1,0,0,0
562,7,2014-02-16,19873,3206,1,0,0,0
817,7,2014-02-16,0,0,0,0,0,0
1114,7,2014-02-16,0,0,0,0,0,0
251,6,2014-02-15,18152,2422,1,0,0,0
262,6,2014-02-15,15763,3020,1,0,0,0
562,6,2014-02-15,13622,2731,1,0,0,0
817,6,2014-02-15,15277,2224,1,0,0,0
1114,6,2014-02-15,22027,3666,1,0,0,0
251,5,2014-02-14,16704,2327,1,0,0,0
262,5,2014-02-14,20474,3601,1,0,0,0
562,5,2014-02-14,19384,3549,1,0,0,0
817,5,2014-02-14,20747,3171,1,0,0,0
1114,5,2014-02-14,18630,3183,1,0,0,0
251,4,2014-02-13,15344,2180,1,0,0,0
262,4,2014-02-13,18327,3049,1,0,0,0
562,4,2014-02-13,17429,3073,1,0,0,0
817,4,2014-02-13,21230,3240,1,0,0,0
1114,4,2014-02-13,17043,2893,1,0,0,0
251,3,2014-02-12,16607,2239,1,0,0,0
262,3,2014-02-12,15520,2795,1,0,0,0
562,3,2014-02-12,17255,3071,1,0,0,0
817,3,2014-02-12,20459,3208,1,0,0,0
1114,3,2014-02-12,17462,2826,1,0,0,0
251,2,2014-02-11,16061,2259,1,0,0,0
262,2,2014-02-11,15394,2672,1,0,0,0
562,2,2014-02-11,17351,3113,1,0,0,0
817,2,2014-02-11,20413,3198,1,0,0,0
1114,2,2014-02-11,16231,2707,1,0,0,0
251,1,2014-02-10,16896,2373,1,0,0,0
262,1,2014-02-10,16690,2955,1,0,0,0
562,1,2014-02-10,17708,3229,1,0,0,0
817,1,2014-02-10,21186,3292,1,0,0,0
1114,1,2014-02-10,18717,2947,1,0,0,0
251,7,2014-02-09,0,0,0,0,0,0
262,7,2014-02-09,27216,4298,1,0,0,0
562,7,2014-02-09,19174,3287,1,0,0,0
817,7,2014-02-09,0,0,0,0,0,0
1114,7,2014-02-09,0,0,0,0,0,0
251,6,2014-02-08,18651,2364,1,0,0,0
262,6,2014-02-08,16745,3121,1,0,0,0
562,6,2014-02-08,14114,2800,1,0,0,0
817,6,2014-02-08,14771,2294,1,0,0,0
1114,6,2014-02-08,21880,3524,1,0,0,0
251,5,2014-02-07,17381,2226,1,1,0,0
262,5,2014-02-07,22242,3628,1,1,0,0
562,5,2014-02-07,20145,3471,1,1,0,0
817,5,2014-02-07,21847,3111,1,1,0,1
1114,5,2014-02-07,18927,2921,1,1,0,0
251,4,2014-02-06,19536,2489,1,1,0,0
262,4,2014-02-06,18686,2941,1,1,0,0
562,4,2014-02-06,19916,3275,1,1,0,0
817,4,2014-02-06,22556,3268,1,1,0,1
1114,4,2014-02-06,19054,2870,1,1,0,0
251,3,2014-02-05,21067,2566,1,1,0,0
262,3,2014-02-05,19773,2992,1,1,0,0
562,3,2014-02-05,18962,3138,1,1,0,0
817,3,2014-02-05,24189,3348,1,1,0,1
1114,3,2014-02-05,19543,2836,1,1,0,0
251,2,2014-02-04,22535,2703,1,1,0,0
262,2,2014-02-04,20618,3092,1,1,0,0
562,2,2014-02-04,21727,3310,1,1,0,0
817,2,2014-02-04,25765,3492,1,1,0,1
1114,2,2014-02-04,22126,3057,1,1,0,0
251,1,2014-02-03,25866,2859,1,1,0,0
262,1,2014-02-03,23194,3404,1,1,0,0
562,1,2014-02-03,24966,3622,1,1,0,0
817,1,2014-02-03,27600,3526,1,1,0,1
1114,1,2014-02-03,23590,3145,1,1,0,0
251,7,2014-02-02,0,0,0,0,0,0
262,7,2014-02-02,30507,4381,1,0,0,0
562,7,2014-02-02,22888,3474,1,0,0,0
817,7,2014-02-02,0,0,0,0,0,0
1114,7,2014-02-02,0,0,0,0,0,0
251,6,2014-02-01,17516,2190,1,0,0,0
262,6,2014-02-01,18937,3237,1,0,0,0
562,6,2014-02-01,15498,2806,1,0,0,0
817,6,2014-02-01,15844,2220,1,0,0,0
1114,6,2014-02-01,21825,3443,1,0,0,0
251,5,2014-01-31,18178,2301,1,0,0,0
262,5,2014-01-31,20699,3433,1,0,0,0
562,5,2014-01-31,20360,3547,1,0,0,1
817,5,2014-01-31,20478,3019,1,0,0,0
1114,5,2014-01-31,20071,3137,1,0,0,0
251,4,2014-01-30,16701,2163,1,0,0,0
262,4,2014-01-30,16634,2880,1,0,0,0
562,4,2014-01-30,17915,3186,1,0,0,1
817,4,2014-01-30,20368,2988,1,0,0,0
1114,4,2014-01-30,16662,2633,1,0,0,0
251,3,2014-01-29,14375,1960,1,0,0,0
262,3,2014-01-29,16629,2812,1,0,0,0
562,3,2014-01-29,18113,3127,1,0,0,0
817,3,2014-01-29,19820,2851,1,0,0,0
1114,3,2014-01-29,13948,2227,1,0,0,0
251,2,2014-01-28,14821,2135,1,0,0,0
262,2,2014-01-28,16316,2764,1,0,0,0
562,2,2014-01-28,16763,3064,1,0,0,0
817,2,2014-01-28,20143,3000,1,0,0,0
1114,2,2014-01-28,13911,2373,1,0,0,0
251,1,2014-01-27,14565,2139,1,0,0,0
262,1,2014-01-27,15433,2742,1,0,0,0
562,1,2014-01-27,16910,2998,1,0,0,0
817,1,2014-01-27,18934,2860,1,0,0,0
1114,1,2014-01-27,14533,2433,1,0,0,0
251,7,2014-01-26,0,0,0,0,0,0
262,7,2014-01-26,25107,3769,1,0,0,0
562,7,2014-01-26,16303,2775,1,0,0,0
817,7,2014-01-26,0,0,0,0,0,0
1114,7,2014-01-26,0,0,0,0,0,0
251,6,2014-01-25,17116,2198,1,0,0,0
262,6,2014-01-25,15813,2747,1,0,0,0
562,6,2014-01-25,13196,2486,1,0,0,0
817,6,2014-01-25,13125,1899,1,0,0,0
1114,6,2014-01-25,18159,2669,1,0,0,0
251,5,2014-01-24,18043,2172,1,1,0,0
262,5,2014-01-24,20217,3322,1,1,0,0
562,5,2014-01-24,19048,3353,1,1,0,0
817,5,2014-01-24,22185,2957,1,1,0,0
1114,5,2014-01-24,17666,2546,1,1,0,0
251,4,2014-01-23,18317,2307,1,1,0,0
262,4,2014-01-23,18306,2890,1,1,0,0
562,4,2014-01-23,18564,3147,1,1,0,0
817,4,2014-01-23,23190,3223,1,1,0,0
1114,4,2014-01-23,15182,2314,1,1,0,0
251,3,2014-01-22,18508,2286,1,1,0,0
262,3,2014-01-22,18821,2937,1,1,0,0
562,3,2014-01-22,20073,3189,1,1,0,0
817,3,2014-01-22,23210,3098,1,1,0,0
1114,3,2014-01-22,16695,2453,1,1,0,0
251,2,2014-01-21,19820,2417,1,1,0,0
262,2,2014-01-21,18743,2844,1,1,0,0
562,2,2014-01-21,20566,3252,1,1,0,0
817,2,2014-01-21,23315,3017,1,1,0,0
1114,2,2014-01-21,17795,2543,1,1,0,0
251,1,2014-01-20,22809,2662,1,1,0,0
262,1,2014-01-20,20281,2996,1,1,0,0
